t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2
8.1,650,157.1784,5.1058,-1.0348,656,147.2078,5.1587,-0.6908,662,137.5658,5.8426,-0.4342,666,121.5372,6.8646,-0.274,706,111.2066,6.4914,-0.1192,705,86.6771,9.394,-0.9399,-0.1507948964274383,-0.2811474800109863,6.729193156136274,122.0035857318461,-0.28789235053890644,7.138353436020926,108.4431952636324
8.2,650,157.6837,4.9992,-1.0855,656,147.7201,5.0885,-0.7069,662,138.1479,5.7976,-0.4622,666,122.2223,6.8372,-0.2731,706,111.855,6.4754,-0.2043,705,87.6117,9.2977,-0.99,-0.1684229281633022,-0.2969573140144348,6.69949742473483,122.67353547431958,-0.28986783898304463,7.109564200967036,109.15415168372911
8.3,650,158.178,4.8873,-1.1422,656,148.2255,5.0177,-0.7029,662,138.7252,5.7498,-0.4925,666,122.9047,6.8107,-0.2542,706,112.5012,6.449,-0.3277,705,88.5364,9.1969,-1.0297,-0.1869283557359778,-0.2979689538478851,6.669700529350042,123.34050552725458,-0.29194476656605367,7.0805774170687314,109.86220942543598
8.4,650,158.6608,4.7692,-1.2101,656,148.7237,4.9467,-0.7106,662,139.2976,5.6987,-0.5264,666,123.5845,6.7863,-0.2334,706,113.1441,6.4091,-0.4757,705,89.451,9.0944,-1.0232,-0.2083073524587181,-0.289175808429718,6.64078294850707,124.00458382210529,-0.29374990093703574,7.051382940412126,110.5673477194772
8.5,650,159.1315,4.6436,-1.2898,656,149.2147,4.8731,-0.7537,662,139.8648,5.6438,-0.5678,666,124.262,6.7632,-0.2255,706,113.7822,6.3537,-0.6388,705,90.3555,8.9958,-0.9523,-0.2340907487712632,-0.2801994383335113,6.6127630046737185,124.66586012257267,-0.29562450153317577,7.0220079503184225,111.26954851450904
8.6,650,159.5892,4.5098,-1.3722,656,149.698,4.7939,-0.8243,662,140.4262,5.5843,-0.6184,666,124.9371,6.7401,-0.2348,706,114.4141,6.2832,-0.7814,705,91.2506,8.9058,-0.8521,-0.2640326528490595,-0.2804552912712097,6.584717475546597,125.32433187012732,-0.29842120955997076,6.992445500165105,111.96879306452556
8.7,650,160.0331,4.3684,-1.4439,656,150.1731,4.7077,-0.8914,662,140.9814,5.5194,-0.6751,666,125.6099,6.7158,-0.251,706,115.0384,6.2021,-0.8507,705,92.1371,8.8253,-0.7598,-0.2974926433888746,-0.293711245059967,6.555346351040601,125.97986650523139,-0.30285939146361335,6.962603379209108,112.66505340244646
8.8,650,160.4625,4.2205,-1.499,656,150.6393,4.616,-0.9346,662,141.5298,5.4489,-0.7317,666,126.2802,6.6901,-0.2615,706,115.6543,6.1173,-0.8575,705,93.0161,8.7534,-0.6822,-0.3338975899137386,-0.3109937310218811,6.524246977938413,126.63229120302523,-0.3093330348207904,6.9323174400627465,113.35828514645273
8.9,650,160.8769,4.0676,-1.5453,656,151.0961,4.5209,-0.9587,662,142.0709,5.3729,-0.7836,666,126.9479,6.6636,-0.2667,706,116.2618,6.0318,-0.8636,705,93.8882,8.6885,-0.6182,-0.3733741772924311,-0.3257593512535095,6.491671042813062,127.28145830730654,-0.3180681758278781,6.901384136580668,114.04842356011079
9.0,650,161.2758,3.9098,-1.5956,656,151.5433,4.4234,-0.9809,662,142.6041,5.292,-0.8294,666,127.6129,6.6361,-0.2797,706,116.8606,5.9444,-0.8968,705,94.754,8.6289,-0.5749,-0.4167724779922351,-0.3417477905750274,6.457496263755559,127.9272079336821,-0.3292786003707743,6.86957731899788,114.73538129201057
9.1,650,161.6586,3.7467,-1.652,656,151.9807,4.3235,-1.0092,662,143.129,5.2068,-0.8685,666,128.275,6.6064,-0.3121,706,117.4505,5.8533,-0.938,705,95.614,8.5709,-0.5876,-0.4639487057667497,-0.3681495785713196,6.420681305898427,128.56927606427195,-0.34316701838430397,6.836649458960803,115.41904623790666
9.2,650,162.0249,3.5782,-1.7011,656,152.4079,4.2206,-1.0393,662,143.6453,5.118,-0.902,666,128.934,6.5729,-0.3573,706,118.0311,5.7588,-0.9658,705,96.468,8.5083,-0.6676,-0.5135626414417157,-0.4090492129325866,6.379776384605169,129.20725370273246,-0.3598086316818223,6.802332757122373,116.0992795136189
9.3,650,162.3836,3.5973,-1.7283,656,152.8247,4.1148,-1.066,662,144.1525,5.0258,-0.9358,666,129.5894,6.535,-0.3965,706,118.6021,5.6619,-0.9853,705,97.3152,8.437,-0.7609,-0.5636313528905954,-0.4517961144447326,6.334596773160695,129.84071338004853,-0.37911150506586466,6.76635189395419,116.77591470301431
9.4,650,162.7342,3.4136,-1.7343,656,153.2307,4.0066,-1.0883,662,144.6502,4.9295,-0.9842,666,130.2408,6.494,-0.422,706,119.1633,5.5628,-1.0094,705,98.155,8.3575,-0.8305,-0.6133725894018914,-0.48471200466156,6.286125572694539,130.469325937318,-0.4009682737528461,6.728440743447604,117.44875877735907
9.5,650,163.0663,3.2297,-1.7325,656,153.6259,3.8963,-1.1066,662,145.1381,4.8269,-1.0626,666,130.8881,6.4505,-0.4436,706,119.7145,5.4612,-1.0367,705,98.9864,8.2718,-0.888,-0.6646317839074726,-0.512507438659668,6.2348748288285725,131.09281342020083,-0.42523611249665627,6.688343916072319,118.11759316896631
9.6,650,163.3801,3.0459,-1.7303,656,154.0099,3.7845,-1.1209,662,145.6151,4.715,-1.1682,666,131.5308,6.4044,-0.4771,706,120.2555,5.3571,-1.059,705,99.809,8.1803,-0.9443,-0.7193959868586711,-0.5452936887741089,6.180345459951162,131.71084796619596,-0.4518477161313366,6.645820304822654,118.78217519944857
9.7,650,163.6755,2.8628,-1.7212,656,154.3827,3.6713,-1.1312,662,146.0805,4.5924,-1.2758,666,132.1687,6.3537,-0.5325,706,120.7859,5.2512,-1.0744,705,100.6222,8.0834,-0.9977,-0.7794994408270153,-0.5928263664245605,6.121062823308705,132.3229542485268,-0.4810241336169952,6.600635533209521,119.44223875276953
9.8,650,163.9528,2.6815,-1.6945,656,154.7441,3.5574,-1.1376,662,146.5332,4.4603,-1.3591,666,132.8012,6.2965,-0.607,706,121.3056,5.1438,-1.0873,705,101.4255,7.9816,-1.042,-0.8436283503762313,-0.6560680270195007,6.055456020606755,132.92849985058749,-0.5130107221247272,6.552533119847821,120.0974920647543
9.9,650,164.212,2.5041,-1.6501,656,155.0942,3.4429,-1.1402,662,146.9722,4.3214,-1.409,666,133.4276,6.2315,-0.6895,706,121.8146,5.035,-1.1035,705,102.2184,7.876,-1.0746,-0.90904773828871,-0.7305006384849548,5.98240595675826,133.52674044626332,-0.5476331872266706,6.501232047635348,120.74761526951784
10.0,650,164.4538,2.3316,-1.6,656,155.4327,3.3285,-1.1387,662,147.3972,4.1788,-1.4354,666,134.0471,6.1582,-0.7709,706,122.3125,4.9245,-1.1213,705,103.0005,7.7675,-1.0982,-0.9726599059091378,-0.8094416260719299,5.901461794151066,134.11688662567843,-0.5842714321189345,6.446468728912681,121.39226214240911
10.1,650,164.6786,2.1643,-1.5545,656,155.7599,3.2144,-1.1332,662,147.8079,4.0338,-1.4556,666,134.6589,6.077,-0.848,706,122.7994,4.8127,-1.1297,705,103.7718,7.657,-1.1172,-1.03164813359941,-0.8878560662269592,5.812676187528371,134.69815424443124,-0.6220387970552467,6.388041585700788,122.03106630097919
10.2,650,164.8869,2.0014,-1.5142,656,156.0756,3.101,-1.1236,662,148.2039,3.8864,-1.4828,666,135.2621,5.9882,-0.9205,706,123.2751,4.7009,-1.1223,705,104.5318,7.5446,-1.1343,-1.0852653077088563,-0.9641292095184326,5.716263266576528,135.26978057108892,-0.6600287131851795,6.325837705995263,122.66365007157872
10.3,650,165.0791,1.8429,-1.4739,656,156.3801,2.9888,-1.1093,662,148.585,3.7361,-1.5135,666,135.8562,5.8925,-0.9882,706,123.7397,4.5903,-1.1049,705,105.2763,7.3442,-1.1493,-1.133339934353648,-1.0350176095962524,5.612761505616902,135.8310567216506,-0.6975606342573701,6.259834834676745,123.2896335550464
10.4,650,165.2557,1.6888,-1.43,656,156.6735,2.8783,-1.0907,662,148.951,3.5835,-1.5305,666,136.4403,5.7903,-1.0479,706,124.1932,4.4815,-1.087,705,106.005,7.2303,-1.16,-1.17667399812663,-1.098681926727295,5.502893312944173,136.38134605294502,-0.7341574033134527,6.190078771251009,123.90864143217149
10.5,650,165.4171,1.5396,-1.3822,656,156.9559,2.7697,-1.0718,662,149.3017,3.4303,-1.5223,666,137.014,5.683,-1.0917,706,124.636,4.3746,-1.064,705,106.7223,7.1157,-1.1633,-1.2148797476902522,-1.151404619216919,5.387752851022482,136.92012133804727,-0.7693650801684115,6.116663030919663,124.52030773526346
10.6,650,165.5639,1.3956,-1.331,656,157.2275,2.6625,-1.0622,662,149.6371,3.279,-1.495,666,137.5767,5.5724,-1.1128,706,125.0683,4.2713,-1.0174,705,107.4281,7.0011,-1.1589,-1.248711120950405,-1.1891425848007202,5.268838592542409,137.4470051973015,-0.8029672516677276,6.039726522902822,125.12428038755374
10.7,650,165.6965,1.2573,-1.2761,656,157.4884,2.5553,-1.0719,662,149.9576,3.1302,-1.4717,666,138.1284,5.4608,-1.1117,706,125.4906,4.1734,-0.9534,705,108.1225,6.8869,-1.156,-1.2790144734399984,-1.2074767351150513,5.1480909190309045,137.9618142892046,-0.8349286650850157,5.95942979773605,125.72022336732735
10.8,650,165.8157,1.125,-1.2179,656,157.7385,2.4461,-1.1016,662,150.2632,2.9823,-1.4779,666,138.6689,5.35,-1.0958,706,125.9033,4.0803,-0.9213,705,108.8055,6.7725,-1.1637,-1.3087794909179582,-1.210477590560913,5.027043159974813,138.46451860520207,-0.865539349013952,5.875936931227548,126.3078170604501
10.9,650,165.9218,0.9989,-1.1574,656,157.9774,2.3336,-1.1386,662,150.5539,2.8317,-1.5237,666,139.1985,5.2407,-1.0818,706,126.3066,3.9869,-0.9594,705,109.477,6.6572,-1.1743,-1.34182145247449,-1.2037452459335327,4.906668635381459,138.95518546874024,-0.8956535504190072,5.789382996326153,126.88675536008272
11.0,650,166.0158,0.8794,-1.0959,656,158.205,2.2179,-1.1652,662,150.8293,2.6752,-1.5979,666,139.7171,5.1316,-1.0941,706,126.7003,3.8872,-1.0484,705,110.1369,6.541,-1.1803,-1.3818454311656332,-1.2029749155044556,4.786371143831014,139.43382258312334,-0.9266366129231255,5.699817641284252,127.45673712421114
11.1,650,166.0981,0.7664,-1.0333,656,158.4209,2.1005,-1.1716,662,151.0886,2.5111,-1.6732,666,140.2246,5.019,-1.1494,706,127.0836,3.7786,-1.1387,705,110.7852,6.4238,-1.1971,-1.4291740402754065,-1.227624773979187,4.663608666433095,139.90018344976664,-0.9601517077145543,5.607153979991939,128.01745252221033
11.2,650,166.1694,0.6603,-0.9672,656,158.6251,1.9834,-1.16,662,151.3312,2.3414,-1.7101,666,140.7205,4.899,-1.2429,706,127.4557,3.663,-1.189,705,111.4215,6.3035,-1.2408,-1.4792518010808142,-1.2856532335281372,4.5350433430802815,140.35368778407468,-0.9964666866895202,5.511138809220484,128.56856640313237
11.3,650,166.2305,0.5615,-0.8936,656,158.8177,1.8679,-1.1391,662,151.5569,2.1713,-1.6814,666,141.2039,4.7685,-1.3577,706,127.8161,3.545,-1.1868,705,112.0456,6.1777,-1.3092,-1.5240481544935447,-1.3673452138900757,4.398308821691274,140.7935186662438,-1.0360432609820096,5.411492140551532,129.10971561718753
11.4,650,166.2821,0.4711,-0.8103,656,158.9988,1.7546,-1.115,662,151.7743,2.1768,-1.6004,666,141.6736,4.6262,-1.4781,706,128.1648,3.4294,-1.1405,705,112.6567,6.0456,-1.3704,-1.5538211658205927,-1.4584012031555176,4.252468701375722,141.21876553638137,-1.0752628143902931,5.3078878144533315,129.64050439863286
11.5,650,166.3252,0.39,-0.7181,656,159.1739,1.7472,-1.0888,662,151.9835,2.0081,-1.5005,666,142.1286,4.4724,-1.5869,706,128.5023,3.3204,-1.0552,705,113.2546,5.9107,-1.3639,-1.4550461539985982,-1.4440547227859497,4.1080632290971275,141.62957185929108,-1.1181188200855172,5.200361533014302,130.1605405519343
11.6,650,166.3606,0.3191,-0.6193,656,159.3429,1.6325,-1.0598,662,152.1764,1.8498,-1.4094,666,142.5676,4.3092,-1.666,706,128.8294,3.2211,-0.9435,705,113.8391,5.78,-1.285,-1.4332622101534127,-1.626587986946106,3.945404430402517,142.02411230233133,-1.158262308260056,5.08854965100575,130.6693955170349
11.7,650,166.3895,0.2588,-0.5159,656,159.5006,1.5211,-1.0274,662,152.3539,1.7,-1.3434,666,142.9901,4.1398,-1.7108,706,129.1471,3.1324,-0.8438,705,114.411,5.6582,-1.1853,-1.386870909814894,-1.6322648525238037,3.7821779451501367,142.40233009684636,-1.1959571399295532,4.972723420179745,131.16666785905286
11.8,650,166.4129,0.2098,-0.408,656,159.6473,1.4134,-0.9906,662,152.5167,1.556,-1.3043,666,143.3954,3.9669,-1.7347,706,129.4563,3.0515,-0.7843,705,114.9712,5.5459,-1.0916,-1.3217969007187154,-1.6820690631866455,3.6139710388314725,142.76372720072948,-1.2299849430881629,4.85312770618679,131.65198062967153
11.9,650,166.4321,0.1724,-0.2963,656,159.7835,1.3099,-0.9478,662,152.6653,1.4151,-1.2843,666,143.7834,3.792,-1.752,706,129.7576,2.975,-0.7573,705,115.5206,5.4422,-1.0093,-1.2436757539344083,-1.6983213424682615,3.444138904584646,143.10814109118797,-1.2627682015761232,4.730129211877974,132.12499355085936
12.0,650,166.448,0.1469,-0.1853,656,159.9095,1.2112,-0.8998,662,152.7998,1.2763,-1.2685,666,144.1537,3.6154,-1.7679,706,130.0513,2.8998,-0.7577,705,116.06,5.3453,-0.9549,-1.15643628021275,-1.7130725383758545,3.2728316507470607,143.43542425626265,-1.2884519481208856,4.603852391720361,132.58537879003137
12.1,650,166.462,0.1325,-0.0861,656,160.026,1.1178,-0.8506,662,152.9206,1.14,-1.236,666,144.5064,3.4372,-1.7829,706,130.3375,2.8228,-0.7909,705,116.5898,5.2514,-0.9504,-1.0608976699176975,-1.6999423503875732,3.1028374157083034,143.7457079978335,-1.3119110836284686,4.4750071969082725,133.0328795097222
12.2,650,166.475,0.1274,-0.0106,656,160.1333,1.0294,-0.805,662,153.0281,1.009,-1.1728,666,144.8411,3.2576,-1.7976,706,130.6157,2.7415,-0.848,705,117.1102,5.1562,-0.9792,-0.9569604445065112,-1.6932775974273682,2.9335096559655662,144.03905896343005,-1.3320174220463254,4.343816088545426,133.46726111857674
12.3,650,166.4878,0.129,0.0408,656,160.2321,0.9457,-0.7634,662,153.1228,0.8862,-1.0842,666,145.1578,3.0764,-1.8149,706,130.8854,2.6538,-0.9178,705,117.6209,5.058,-1.0112,-0.8433891041828039,-1.6869930028915403,2.7648103556764125,144.31553999899768,-1.3494916383863171,4.210614346340793,133.88832255321083
12.4,650,166.501,0.1353,0.0788,656,160.3227,0.8665,-0.7203,662,153.2058,0.7735,-0.9875,666,145.4563,2.8933,-1.833,706,131.1461,2.559,-0.9905,705,118.1216,4.9566,-1.0449,-0.718757035533062,-1.685048222541809,2.596305533422232,144.5751705523399,-1.363572179986467,4.075665182502162,134.29588907146103
12.5,650,166.5151,0.1456,0.1149,656,160.4056,0.7923,-0.6691,662,153.2781,0.671,-0.8951,666,145.7364,2.7088,-1.844,706,131.3969,2.4583,-1.0378,705,118.6121,4.8519,-1.0781,-0.5818625017030594,-1.6663548946380615,2.429670043958426,144.81813755673573,-1.3747058736772049,3.939307964503515,134.6898198679114
12.6,650,166.5303,0.1598,0.1527,656,160.4814,0.7241,-0.6078,662,153.3405,0.5784,-0.8075,666,145.998,2.5238,-1.8446,706,131.6376,2.3552,-1.0381,705,119.0919,4.7446,-1.097,-0.4341390687705372,-1.6528377532958984,2.2643862686288365,145.04457618359862,-1.3821554958088251,3.8018373771357945,135.07000360562498
12.7,650,166.5472,0.1777,0.1858,656,160.5508,0.6629,-0.539,662,153.3942,0.4952,-0.722,666,146.2412,2.3389,-1.8395,706,131.868,2.2534,-1.0106,705,119.5609,4.6363,-1.0988,-0.2782482797384975,-1.6303056478500366,2.101355703843833,145.25471175398303,-1.3850571232733204,3.663621827554912,135.43636578838047
12.8,650,166.566,0.1985,0.206,656,160.6144,0.6092,-0.4659,662,153.44,0.421,-0.6423,666,146.4658,2.1545,-1.8376,706,132.0884,2.1544,-0.9836,705,120.0192,4.5286,-1.0843,-0.116421599177057,-1.606151819229126,1.9407405219209206,145.44878580617512,-1.3832025882231922,3.52511611522758,135.78887739990324
12.9,650,166.587,0.2207,0.2127,656,160.673,0.5635,-0.39,662,153.4788,0.3547,-0.5753,666,146.6763,2.0555,-1.8366,706,132.2991,2.0579,-0.9609,705,120.4668,4.4229,-1.059,0.0492808166088792,-1.5897454023361206,1.7817659816873084,145.62696240434383,-1.3800689513722604,3.3867958564052607,136.12755698554375
13.0,650,166.6102,0.2434,0.2137,656,160.7275,0.5261,-0.3104,662,153.5113,0.2949,-0.524,666,146.8723,1.864,-1.821,706,132.5001,1.9635,-0.9382,705,120.9038,4.3183,-1.0607,0.0916938217486962,-1.6944949626922607,1.6123164854180825,145.78819405288567,-1.3671215484351313,3.2487889612680347,136.45243588167057
13.1,650,166.6357,0.2663,0.2177,656,160.7787,0.4975,-0.2255,662,153.538,0.2399,-0.4869,666,147.0493,1.6755,-1.781,706,132.6919,1.8715,-0.9161,705,121.3303,4.2111,-1.1122,0.2741628155101109,-1.4997711181640625,1.4623393736016759,145.9344279902458,-1.3501140400469516,3.1120768064245214,136.763643562313
13.2,650,166.6635,0.2898,0.2259,656,160.8275,0.4783,-0.1355,662,153.5594,0.1884,-0.4595,666,147.2077,1.4923,-1.7184,706,132.8745,1.7816,-0.8929,705,121.7457,4.0977,-1.1883,0.4509373970316661,-1.5048017501831057,1.311859198583365,146.06561391010416,-1.3261071702490368,2.9770654024198264,137.061350102555
13.3,650,166.6937,0.314,0.2305,656,160.8748,0.4685,-0.0475,662,153.5759,0.1401,-0.4293,666,147.3482,1.317,-1.6309,706,133.0483,1.6944,-0.8634,705,122.1494,3.9764,-1.2689,0.6174903468007349,-1.3932390213012695,1.1725352964532378,146.1828674397495,-1.2957394318484483,2.844454685394923,137.34579557109447
13.4,650,166.7263,0.3383,0.2265,656,160.9216,0.4671,0.0207,662,153.5877,0.0963,-0.3755,666,147.4716,1.1528,-1.5048,706,133.2136,1.6106,-0.8242,705,122.5406,3.8471,-1.3527,0.770073676495221,-1.2971882820129397,1.042816468251944,146.2871490865747,-1.255679470591972,2.7148807422100782,137.6172836453155
13.5,650,166.7613,0.3618,0.2168,656,160.9685,0.4708,0.0499,662,153.5955,0.0605,-0.2831,666,147.5795,1.0041,-1.3373,706,133.3707,1.5311,-0.7773,705,122.9184,3.7094,-1.4386,0.905584225665963,-1.1601489782333374,0.9268015704286103,146.37982924361756,-1.2144200544203951,2.589312795150881,137.87621492483058
13.6,650,166.7986,0.3841,0.2047,656,161.0158,0.4755,0.0378,662,153.6004,0.0364,-0.1588,666,147.6734,0.8736,-1.155,706,133.52,1.4563,-0.7276,705,123.2821,3.5634,-1.5221,1.0210764114813071,-1.0085337162017822,0.8259481988084314,146.4624240634984,-1.1671920626268273,2.467870789708842,138.12300200380145
13.7,650,166.838,0.4048,0.1841,656,161.0635,0.4774,-0.0018,662,153.6035,0.0263,-0.027,666,147.7551,0.7604,-1.0072,706,133.6622,1.3865,-0.678,705,123.6307,3.4096,-1.5959,1.1163997498156968,-0.848647952079773,0.7410834036004541,146.53653240385842,-1.1189598292468053,2.351151583446159,138.35811716214607
13.8,650,166.8794,0.4222,0.1453,656,161.1111,0.4744,-0.0545,662,153.6063,0.0297,0.0899,666,147.826,0.659,-0.929,706,133.7976,1.3217,-0.6278,705,123.9637,3.2493,-1.6541,1.194554866140399,-0.7123464345932007,0.669848760141134,146.60351727987256,-1.0716815750503903,2.2392556005214788,138.58204272219822
13.9,650,166.9222,0.4349,0.0926,656,161.1581,0.4656,-0.1101,662,153.61,0.0445,0.1826,666,147.8871,0.563,-0.9057,706,133.9268,1.262,-0.5747,705,124.2803,3.0838,-1.7012,1.2615737298542802,-0.6352986097335815,0.6063188991677766,146.6641491697893,-1.0281085931299703,2.13208744301644,138.79525146649985
14.0,650,166.9661,0.442,0.0413,656,161.2039,0.4515,-0.1547,662,153.6156,0.0679,0.2468,666,147.9387,0.4685,-0.899,706,134.0502,1.2077,-0.5182,705,124.5803,2.9146,-1.728,1.322811984709883,-0.6175074577331543,0.5445681533944615,146.71860598512876,-0.9883066320544392,2.0292765837034428,138.9981791248702
14.1,650,167.0104,0.4447,0.0109,656,161.2482,0.434,-0.1736,662,153.6239,0.0966,0.2801,666,147.9809,0.3753,-0.8812,706,134.1686,1.1592,-0.4586,705,124.8632,2.7452,-1.7067,1.3807956242095665,-0.5762432813644409,0.4869438252580167,146.76730036765457,-0.9529907443027685,1.930445920497999,139.19122371692
14.2,650,167.055,0.4462,0.0174,656,161.2907,0.4159,-0.1646,662,153.6351,0.1278,0.2933,666,148.0139,0.2849,-0.8469,706,134.2824,1.1167,-0.3959,705,125.1295,2.58,-1.6417,1.435132585518016,-0.5749574899673462,0.42944807626128245,146.8102451752807,-0.9204978240619642,1.835146846067722,139.37473840152677
14.3,650,167.0998,0.4502,0.0564,656,161.3315,0.3997,-0.14,662,153.6495,0.1606,0.3101,666,148.0381,0.1983,-0.8072,706,134.3923,1.0807,-0.3299,705,125.3796,2.4218,-1.5654,1.4845754737708134,-0.5518882274627686,0.3742592535150049,146.8476711006322,-0.8882855852968693,1.7430970636615255,139.54904810789293
14.4,650,167.1452,0.4587,0.1041,656,161.3708,0.3862,-0.1113,662,153.6673,0.1963,0.3471,666,148.0538,0.1158,-0.769,706,134.4989,1.0514,-0.2606,705,125.6143,2.2718,-1.4773,1.5286440407911994,-0.5283818244934082,0.3214210710656644,146.87981320773878,-0.8543441085768794,1.6542685051318387,139.71447495840613
14.5,650,167.1917,0.4716,0.1389,656,161.4089,0.3759,-0.0821,662,153.689,0.2369,0.3974,666,148.0614,0.0375,-0.7257,706,134.6029,1.0291,-0.1889,705,125.8345,2.1324,-1.3482,1.5674812842943393,-0.4999427795410156,0.27142679311156215,146.90695588704992,-0.8183605728646526,1.5688340942741508,139.87135836783352
14.6,650,167.2397,0.4871,0.1535,656,161.4461,0.3687,-0.0524,662,153.715,0.2822,0.436,666,148.0633,0.0,-0.6631,706,134.705,1.014,-0.1135,705,126.0415,2.0075,-1.1844,1.6014028513716123,-0.4658039808273315,0.22484639502882864,146.9294405265528,-0.7783685307595881,1.4869980369876856,140.0200581715323
14.7,650,167.2892,0.5033,0.1516,656,161.4828,0.3648,-0.0218,662,153.7456,0.33,0.4434,666,148.0633,0.0,-0.5753,706,134.8061,1.0069,-0.0294,705,126.2368,1.8987,-1.0204,1.617418077042372,-0.4064929485321045,0.1841971001756182,146.94786023657036,-0.7344951053944805,1.4091611839117268,140.1609742899235
14.8,650,167.3403,0.5189,0.1428,656,161.5192,0.3641,0.0096,662,153.7809,0.377,0.4199,666,148.0633,0.0,-0.4732,706,134.9068,1.0081,0.0534,705,126.422,1.8057,-0.8654,1.61937923841957,-0.3369356393814087,0.15050353623747803,146.9629105901941,-0.6862749667127953,1.3357116733722787,140.2945454572607
14.9,650,167.3929,0.5339,0.1391,656,161.5558,0.3669,0.0418,662,153.8208,0.4205,0.379,666,148.0633,0.0,-0.38,706,135.008,1.0158,0.1009,705,126.5987,1.7271,-0.728,1.6216026257205445,-0.24544358253479,0.12595917798399903,146.97550650799252,-0.6344851409334034,1.2670841767009993,140.4212538749308
15.0,650,167.4471,0.5492,0.1494,656,161.5928,0.3731,0.0749,662,153.8648,0.4595,0.3391,666,148.0633,0.0,-0.3091,706,135.1101,1.0257,0.0988,705,126.768,1.66,-0.633,1.624066673856169,-0.1675337553024292,0.1092058024537561,146.98642708823786,-0.5803759651732402,1.203635662607659,140.5416174411916
15.1,650,167.5028,0.5662,0.1724,656,161.6306,0.3829,0.1095,662,153.9125,0.4952,0.3168,666,148.0633,0.0,-0.2494,706,135.2131,1.0339,0.0656,705,126.931,1.6005,-0.5733,1.6267251925270985,-0.1190526485443115,0.09730053759932566,146.9961571419978,-0.524371704608216,1.1455980660903349,140.6561772478006
15.2,650,167.5604,0.5857,0.1945,656,161.6695,0.3966,0.1458,662,153.9638,0.5297,0.3174,666,148.0633,0.0,-0.1747,706,135.3167,1.0377,0.0115,705,127.0884,1.5463,-0.5239,1.6295397630919566,-0.0463036298751831,0.09267017461180771,147.00542415945898,-0.46738491513035224,1.0931608956295134,140.76549333736358
15.3,650,167.6201,0.6068,0.2032,656,161.7101,0.4139,0.1798,662,154.0185,0.5649,0.329,666,148.0633,0.0,-0.0594,706,135.4203,1.0353,-0.0602,705,127.2405,1.4965,-0.4865,1.6324908966777625,0.0167759656906127,0.09434777118086934,147.01485893657707,-0.4093919075116951,1.046422404116478,140.87013557777522
15.4,650,167.6818,0.6281,0.1976,656,161.7525,0.4342,0.1988,662,154.0768,0.6007,0.3298,666,148.0633,0.0,0.0981,706,135.5234,1.0255,-0.1362,705,127.3878,1.4499,-0.4574,1.6355539849509522,0.118648886680603,0.10621265984893036,147.025480202562,-0.34979256517264,1.0054832133653084,140.97068389911175
15.5,650,167.7456,0.6482,0.1825,656,161.7969,0.4547,0.1864,662,154.1386,0.6352,0.3026,666,148.0633,0.0,0.2681,706,135.6251,1.0092,-0.1922,705,127.5307,1.407,-0.4125,1.6387270833554244,0.2529820203781128,0.131510861886742,147.03863128875065,-0.28896166844944104,0.9705039568480445,141.06773429479654
15.6,650,167.8114,0.6662,0.1567,656,161.8433,0.4719,0.1359,662,154.2036,0.665,0.246,666,148.0633,0.0,0.4101,706,135.725,0.9898,-0.1985,705,127.6695,1.37,-0.3383,1.641991435030421,0.3757892847061157,0.16908979035735427,147.0555402677864,-0.22837839358379397,0.9416077900031004,141.16189507379687
15.7,650,167.8787,0.6807,0.116,656,161.891,0.4824,0.0595,662,154.2712,0.6878,0.1726,666,148.0633,0.0,0.496,706,135.8231,0.9721,-0.1592,705,127.8051,1.3414,-0.241,1.6453190180910875,0.5064773559570312,0.2197375259530574,147.07751402038167,-0.1705655494156603,0.918769950644721,141.25377206886134
15.8,650,167.9473,0.6903,0.0649,656,161.9393,0.4846,-0.0169,662,154.3407,0.7024,0.0966,666,148.0633,0.0,0.5282,706,135.9197,0.9582,-0.119,705,127.9383,1.3227,-0.1381,1.6486694218754294,0.5694994926452637,0.2766874752175834,147.10518276790344,-0.11819182854037608,0.901713395703155,141.34394340843164
15.9,650,168.0165,0.6946,0.0157,656,161.9876,0.4801,-0.0675,662,154.4113,0.709,0.0244,666,148.0633,0.0,0.5318,706,136.0149,0.9471,-0.1065,705,128.0701,1.3124,-0.0704,1.6520017686092872,0.5989830493927002,0.33658578015685414,147.13884134591913,-0.07318756097971324,0.8898942128491174,141.43293282971655
16.0,650,168.086,0.6944,-0.0186,656,162.0352,0.4723,-0.0799,662,154.4822,0.7079,-0.0452,666,148.0633,0.0,0.5276,706,136.1091,0.9362,-0.1125,705,128.201,1.3054,-0.0724,1.655275415678698,0.6030178070068359,0.39688756085753774,147.17853010200488,-0.03585155939256118,0.8825754567511461,141.52119037539165
16.1,650,168.1553,0.692,-0.0268,656,162.082,0.4647,-0.0613,662,154.5525,0.6993,-0.1131,666,148.0645,0.0243,0.5219,706,136.2021,0.9245,-0.1216,705,128.331,1.2957,-0.1239,1.6584548664875922,0.5874819755554199,0.455635758413079,147.2240936778462,-0.006553335462804113,0.87899030081189,141.60908940547284
